time;value
2023-07-10T17:49:32.422Z;47.862477
2023-07-10T17:49:33.445Z;47.953746
2023-07-10T17:49:34.435Z;47.859048
2023-07-10T17:49:35.428Z;47.890042
2023-07-10T17:49:36.435Z;47.911738
2023-07-10T17:49:37.451Z;47.74793
2023-07-10T17:49:38.473Z;47.852519
2023-07-10T17:49:39.440Z;47.812886
2023-07-10T17:49:40.459Z;47.72597
2023-07-10T17:49:41.451Z;47.95546
2023-07-10T17:49:42.456Z;47.762834
2023-07-10T17:49:43.465Z;47.77477
2023-07-10T17:49:44.469Z;47.842759
2023-07-10T17:49:45.464Z;47.742391
2023-07-10T17:49:46.453Z;47.574362
2023-07-10T17:49:47.492Z;47.81981
2023-07-10T17:49:48.470Z;47.837945
2023-07-10T17:49:49.450Z;47.646638
2023-07-10T17:49:50.450Z;47.905012
2023-07-10T17:49:51.470Z;47.71443
2023-07-10T17:49:52.455Z;47.902506
2023-07-10T17:49:53.469Z;47.877974
2023-07-10T17:49:54.474Z;47.692734
2023-07-10T17:49:55.491Z;47.787497
2023-07-10T17:49:56.465Z;47.908375
2023-07-10T17:49:57.509Z;47.853311
2023-07-10T17:49:58.463Z;47.834318
2023-07-10T17:49:59.471Z;47.748062
2023-07-10T17:50:00.480Z;47.749645
2023-07-10T17:50:01.475Z;47.791124
2023-07-10T17:50:02.474Z;47.78875
2023-07-10T17:50:03.461Z;47.735532
2023-07-10T17:50:04.485Z;47.577659
2023-07-10T17:50:05.473Z;47.755909
2023-07-10T17:50:06.473Z;47.845529
2023-07-10T17:50:07.494Z;47.720431
2023-07-10T17:50:08.483Z;47.93106
2023-07-10T17:50:09.470Z;47.690689
2023-07-10T17:50:10.506Z;47.812952
2023-07-10T17:50:11.490Z;47.740412
2023-07-10T17:50:12.493Z;47.737049
2023-07-10T17:50:13.485Z;47.757228
2023-07-10T17:50:14.481Z;47.692536
2023-07-10T17:50:15.495Z;47.725179
2023-07-10T17:50:16.487Z;48.622893
2023-07-10T17:50:17.512Z;35.931908
2023-07-10T17:50:18.521Z;32.741867
2023-07-10T17:50:19.510Z;32.870856
2023-07-10T17:50:20.485Z;30.093634
2023-07-10T17:50:21.539Z;33.606675
2023-07-10T17:50:22.530Z;52.014001
2023-07-10T17:50:23.526Z;52.791628
2023-07-10T17:50:24.494Z;52.731816
2023-07-10T17:50:25.542Z;52.723045
2023-07-10T17:50:26.493Z;52.749489
2023-07-10T17:50:27.493Z;52.66409
2023-07-10T17:50:28.493Z;52.583109
2023-07-10T17:50:29.518Z;52.681104
2023-07-10T17:50:30.511Z;52.7272
2023-07-10T17:50:31.516Z;52.597419
2023-07-10T17:50:32.504Z;52.614433
2023-07-10T17:50:33.510Z;52.459198
2023-07-10T17:50:34.505Z;52.659144
2023-07-10T17:50:35.504Z;52.563458
2023-07-10T17:50:36.510Z;52.698382
2023-07-10T17:50:37.519Z;52.573151
2023-07-10T17:50:38.521Z;52.584626
2023-07-10T17:50:39.516Z;52.542157
2023-07-10T17:50:40.523Z;52.452669
2023-07-10T17:50:41.523Z;52.614301
2023-07-10T17:50:42.513Z;52.421213
2023-07-10T17:50:43.527Z;52.638701
2023-07-10T17:50:44.529Z;52.594056
2023-07-10T17:50:45.513Z;52.583571
2023-07-10T17:50:46.534Z;52.430248
2023-07-10T17:50:47.521Z;52.564579
2023-07-10T17:50:48.525Z;52.559896
2023-07-10T17:50:49.568Z;52.579087
2023-07-10T17:50:50.558Z;52.482147
2023-07-10T17:50:51.528Z;52.472849
2023-07-10T17:50:52.541Z;52.604739
2023-07-10T17:50:53.526Z;52.567942
2023-07-10T17:50:54.546Z;52.485378
2023-07-10T17:50:55.535Z;52.605992
2023-07-10T17:50:56.547Z;52.485576
2023-07-10T17:50:57.529Z;52.44436
2023-07-10T17:50:58.545Z;52.590231
2023-07-10T17:50:59.544Z;52.592078
2023-07-10T17:51:00.551Z;52.402023
2023-07-10T17:51:01.564Z;52.391538
2023-07-10T17:51:02.535Z;52.461836
2023-07-10T17:51:03.566Z;52.470277
2023-07-10T17:51:04.545Z;52.540245
2023-07-10T17:51:05.539Z;52.459264
2023-07-10T17:51:06.538Z;52.502392
2023-07-10T17:51:07.557Z;52.435194
2023-07-10T17:51:08.576Z;52.425566
2023-07-10T17:51:09.556Z;52.484455
2023-07-10T17:51:10.557Z;52.383822
2023-07-10T17:51:11.546Z;52.511427
2023-07-10T17:51:12.558Z;52.512614
2023-07-10T17:51:13.596Z;52.386196
2023-07-10T17:51:14.569Z;52.47852
2023-07-10T17:51:15.577Z;52.36971
2023-07-10T17:51:16.550Z;52.502722
2023-07-10T17:51:17.573Z;52.44159
2023-07-10T17:51:18.559Z;52.545257
2023-07-10T17:51:19.568Z;52.56227
2023-07-10T17:51:20.558Z;52.486895
2023-07-10T17:51:21.581Z;46.744374
2023-07-10T17:51:22.581Z;30.358339
2023-07-10T17:51:23.563Z;30.921578
2023-07-10T17:51:24.563Z;32.150469
2023-07-10T17:51:25.613Z;33.09639
2023-07-10T17:51:26.569Z;29.897512
2023-07-10T17:51:27.583Z;24.755292
2023-07-10T17:51:28.634Z;24.744477
2023-07-10T17:51:29.639Z;24.753841
2023-07-10T17:51:30.592Z;24.685653
2023-07-10T17:51:31.596Z;24.683873
2023-07-10T17:51:32.576Z;24.695479
2023-07-10T17:51:33.611Z;24.760963
2023-07-10T17:51:34.586Z;24.672069
2023-07-10T17:51:35.611Z;24.765381
2023-07-10T17:51:36.591Z;27.71182
2023-07-10T17:51:37.582Z;30.416832
2023-07-10T17:51:38.594Z;32.20072
2023-07-10T17:51:39.604Z;27.452588
2023-07-10T17:51:40.593Z;32.513103
2023-07-10T17:51:41.616Z;28.405894
2023-07-10T17:51:42.588Z;40.095697
2023-07-10T17:51:43.609Z;47.777078
2023-07-10T17:51:44.588Z;47.714957
2023-07-10T17:51:45.596Z;47.849948
2023-07-10T17:51:46.592Z;47.828317
2023-07-10T17:51:47.591Z;47.668268
2023-07-10T17:51:48.614Z;47.810578
2023-07-10T17:51:49.608Z;47.808402
2023-07-10T17:51:50.598Z;47.6775
2023-07-10T17:51:51.607Z;47.657453
2023-07-10T17:51:52.612Z;47.634174
2023-07-10T17:51:53.646Z;47.753074
2023-07-10T17:51:54.607Z;47.827988
2023-07-10T17:51:55.619Z;47.659893
2023-07-10T17:51:56.632Z;47.6806
2023-07-10T17:51:57.612Z;47.831351
2023-07-10T17:51:58.625Z;47.749051
2023-07-10T17:51:59.624Z;47.708165
2023-07-10T17:52:00.606Z;47.670708
2023-07-10T17:52:01.632Z;47.624744
2023-07-10T17:52:02.625Z;47.637274
2023-07-10T17:52:03.627Z;47.654815
